dac_path,label,split
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzles_Singles_OCP-1040-27-04.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Eggbeater_Metal_Wind_in_Bowl_Baking_OCM-0017-051.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Egg_Crack_Single_Egg_Crack_on_Bowl_Open_OCP-1543-31.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Carrot_Greens_Feathery_Movement_of_Top_Handling_OCM-0049-008.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Mortar_and_Pestle_Crushing_Crisp_Rye_Crackers_OCP-0430-38-01.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Water_Drips_Into_Pot_Individual_Drops_OCP-1102-19.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Eggbeater_Metal_Wind_in_Bowl_Baking_Smooth_OCM-0017-050.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Egg_Roll_Tumbling_through_Downspout_Pipe_OCM-0049-116.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Knife_Slide_Serrated_Blade_OCP-0127-55.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Egg_Brake_on_Concrete_Splats_Crack_Wet_OCP-1201-39-01.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Knife_Slide_withdrawn_from_Wooden_Holder_OCP-0127-52.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzle_Reversed_Intense_Bursts_Searing_Burning_OCP-1230-040-06.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Coffee_Percolating_Hiss_and_Rumble_OCP-1163-108-02.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Eggbeater_Metal_Wind_in_Bowl_Baking_Long_OCM-0017-048.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzles_Singles_OCP-1040-27-06.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzle_Throw_Chicken_on_Barbecue_Pit_CU_Grill_OCP-1318-008.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Barbecue_Sizzle_Push_Around_Fat_on_Grill_CU_OCP-1318-021-01.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzle_Reversed_Intense_Bursts_Searing_Burning_OCP-1230-040-01.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Eggbeater_Metal_Wind_in_Bowl_Baking_Soft_OCM-0017-047.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sliding_Rustle_Dragging_Cloth_OCP-1173-062.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Eggbeater_Metal_Wind_in_Bowl_Baking_Rhythmic_OCM-0017-054-02.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzle_and_Fry_OCP-1359-018-03.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Egg_Cup_Setting_into_Small_Metal_Holder_OCM-0049-071.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzle_Reversed_Searing_Burning_Hissing_OCP-1230-047-01.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Eggbeater_Metal_Wind_in_Bowl_Baking_Rhythmic_OCM-0017-054-01.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Eggbeater_Metal_Wind_in_Bowl_Baking_Constant_OCM-0017-052-01.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Grill_Sizzle_Pot_Clinks_Crackling_Oil_OCP-1109-11.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Coffee_Percolating_Hiss_and_Rumble_OCP-1163-108-01.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Egg_Crack_Shells_Crumbling_and_Shattering_OCP-1202-04-04.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Grill_Sizzle_Pot_Clinks_Crackling_Oil_OCP-1109-12.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Coffee_Maker_Pour_Water_In_Drips_OCP-1179-51-01.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Egg_Brake_Shell_Crack_Frying_Pan_Hit_with_Yolk_OCP-1219-053.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Boiling_Water_Poured_in_Sink_Slosh_Steam_Gush_OCP-1163-107-04.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Kitchen_Movement_Can_Opener_Stirring_Mixing_OCP-0100-28.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Gas_Stove_Turn_on_Flame_Up_Off_OCP-0047-37-02.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Tapping_Egg_on_Large_Wooden_Spoon_OCP-1210-055.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Kitchen_Ambience_Frying_Sizzle_OCP-0036-19.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzles_Singles_Various_Versions_OCP-1040-27-01.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Egg_Crack_Shells_Crumbling_and_Shattering_OCP-1202-04-03.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Egg_Frying_Cooking_Drop_into_Pan_Impact_Sizzle_OCP-1219-068.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Coffee_Maker_Gasp_Bubbling_Gurgle_OCP-1179-52.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Water_Boil_Crackle_Bubbles_Popping_Continuous_OCP-1163-107-03.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzle_Reversed_Intense_Bursts_Searing_Burning_OCP-1230-040-05.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Gas_Stove_Turn_on_Flame_Up_Off_OCP-0047-38.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Gas_Stove_Turn_on_Flame_Up_Off_OCP-0047-40.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Water_Boiling_Light_Bubbles_and_Rumble_OCP-1102-18.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Cooking_Constant_Run_Water_Scrape_Pan_Frying_OCP-1074-036.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzle_Continuous_OCP-1318-009.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Coffee_Pot_Percolator_Boiling_Gurgling_Sucking_OCP-1082-35-02.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Water_Drips_Into_Pot_Sizzling_Frying_Pan_OCP-1102-20.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Steam_Sizzle_OCP-0047-41.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Mortar_and_Pestle_Impacts_Movements_Wobbling_OCP-0430-40.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Popcorn_Pops_Snaps_Oil_Sizzle_Gas_Stove_Hiss_OCP-1170-26.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Coffee_Maker_Drip_Type_Simmering_Crackle_OCP-1179-53.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Carrot_Lifting_off_Plastic_Bag_Dropping_OCM-0049-007.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzle_and_Fry_OCP-1359-018-05.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Cut_Carrot_OCP-0430-37-01.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Cutting_Peach_CU_Small_Fleshy_Slices_OCP-0127-44.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Eggbeater_Metal_Wind_in_Bowl_Baking_Smooth_OCM-0017-046.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Egg_Beater_Fast_Metal_Sputter_Winding_OCM-0017-004.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Coffee_Maker_Brewing_Drips_and_Trickle_Hiss_OCP-1179-51-02.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Eggbeater_Metal_Wind_in_Bowl_Baking_Rhythmic_OCM-0017-053.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzle_Continuous_OCP-1318-010.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Cut_Carrot_OCP-0430-37-02.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sauce_Boil_Fast_Spaghetti_Pot_Mushy_Bubbly_Goop_OCP-1014-037.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Egg_Roll_Fast_Tumbling_through_Downspout_Pipe_OCM-0049-118.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Eggbeater_Metal_Wind_in_Bowl_Baking_Constant_OCM-0017-052-02.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Egg_Beater_Hand_Cranked_Catches_Occasionally_OCP-0412-44.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Barbecue_Sizzle_Push_Around_Fat_on_Grill_CU_OCP-1318-022.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Water_Boil_Crackle_Bubbles_Popping_Continuous_OCP-1163-107-02.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Eggplant_Fun_Thumb_Piercing_Skin_OCP-1263-068.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Tapping_Egg_OCP-1210-056.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Barbecue_Sizzle_Put_Down_Fat_on_Grill_CU_BBQ_OCP-1318-020.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Gas_Stove_Turn_on_Flame_Up_Off_OCP-0047-39.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Egg_Brake_on_Concrete_Splats_Crack_Wet_OCP-1201-39-02.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Gas_Stove_Turn_on_Flame_Up_Off_OCP-0047-37-01.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzles_Singles_OCP-1040-27-05.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzle_Reversed_Searing_Burning_Hissing_OCP-1230-047-02.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Cooking_Soup_Begins_to_Boil_Softly_OCP-1717-03.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Coffee_Maker_Drip_Type_Pouring_Water_OCP-1211-093.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzles_Singles_OCP-1040-27-02.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Cook_Egg_Sizzling_Fry_Impact_on_Pan_Fry_OCP-1219-054.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzle_and_Fry_OCP-1359-018-04.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Squishy_Muddy_Texture_Slimy_Flopping_at_Tail_OCP-1173-060.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Eggbeater_Metal_Wind_in_Bowl_Baking_Slow_Smooth_OCM-0017-049.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Pot_Moving_an_Egg_Tapping_Scraping_Rubbing_OCM-0049-036.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Egg_Roll_Tumbling_through_Downspout_Pipe_OCM-0049-117.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Cooking_Frying_Eggs_Pancakes_Sizzling_OCP-1263-059.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzle_and_Fry_OCP-1359-018-01.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzles_Singles_OCP-1040-27-03.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Cooking_Pan_Sizzle_Stir_Pot_Metal_Bangs_OCP-1422-063.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Mortar_and_Pestle_Impacts_Movement_OCP-0430-39-02.dac,cooking,train
data/codes-mono-win=10/prosound/train/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Egg_Brake_on_Concrete_Splats_Cracks_Split_OCP-1201-39-04.dac,cooking,train
data/codes-mono-win=10/prosound/val/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Mortar_and_Pestle_Crushing_Crisp_Rye_Crackers_OCP-0430-38-02.dac,cooking,val
data/codes-mono-win=10/prosound/val/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Cooking_Soup_Begins_to_Boil_Softly_OCP-1717-02.dac,cooking,val
data/codes-mono-win=10/prosound/val/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Sizzles_Singles_OCP-1040-27-07.dac,cooking,val
data/codes-mono-win=10/prosound/val/The Odyssey Collection - Complete/The Odyssey Collection - Humans/Cooking/Barbecue_Sizzle_Push_Around_Fat_on_Grill_CU_OCP-1318-021-02.dac,cooking,val
